"","name","pvalue","estimate","expression","BH"
"10293","GO_NEGATIVE_REGULATION_OF_FERTILIZATION",1,0,"UP",1
"10294","GO_NEGATIVE_REGULATION_OF_FERTILIZATION",1,0,"Down",1
"10295","GO_ACROSOMAL_VESICLE_EXOCYTOSIS",1,0,"UP",1
"10296","GO_ACROSOMAL_VESICLE_EXOCYTOSIS",0.1485047318338,11.9536663357606,"Down",0.602828191993468
"10297","GO_LUNG_CELL_DIFFERENTIATION",1,0.746493369659217,"UP",1
"10298","GO_LUNG_CELL_DIFFERENTIATION",0.139062027325762,2.56469860825936,"Down",0.593273554584798
"10299","GO_LOBAR_BRONCHUS_EPITHELIUM_DEVELOPMENT",1,0,"UP",1
"10300","GO_LOBAR_BRONCHUS_EPITHELIUM_DEVELOPMENT",0.0169590392389908,23.9138465119583,"Down",0.149747840914357
"10301","GO_LOBAR_BRONCHUS_DEVELOPMENT",1,0,"UP",1
"10302","GO_LOBAR_BRONCHUS_DEVELOPMENT",0.0169590392389908,23.9138465119583,"Down",0.149747840914357
"10303","GO_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT",0.474392504381021,1.70746965231238,"UP",1
"10304","GO_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT",1,0,"Down",1
"10305","GO_MESENCHYME_DEVELOPMENT",5.55190383524666e-10,3.42460104025885,"UP",5.23152332952463e-08
"10306","GO_MESENCHYME_DEVELOPMENT",0.133213907608834,0.580675525636948,"Down",0.576708132792554
"10307","GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY",0.070448678222341,1.73464259156198,"UP",0.390327308329518
"10308","GO_REGULATION_OF_CELL_PROJECTION_ASSEMBLY",0.590433994617435,1.18480085333929,"Down",1
"10309","GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",1,0,"UP",1
"10310","GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",1,0,"Down",1
"10311","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",1,0,"UP",1
"10312","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",1,0,"Down",1
"10313","GO_TYPE_I_PNEUMOCYTE_DIFFERENTIATION",1,0,"UP",1
"10314","GO_TYPE_I_PNEUMOCYTE_DIFFERENTIATION",1,0,"Down",1
"10315","GO_TYPE_II_PNEUMOCYTE_DIFFERENTIATION",1,0,"UP",1
"10316","GO_TYPE_II_PNEUMOCYTE_DIFFERENTIATION",0.1485047318338,11.9536663357606,"Down",0.602828191993468
"10317","GO_PROSTATE_GLAND_MORPHOGENESIS",0.218009100482582,1.99419388328192,"UP",0.731755382698235
"10318","GO_PROSTATE_GLAND_MORPHOGENESIS",1,0.596985704499431,"Down",1
"10319","GO_PROSTATIC_BUD_FORMATION",0.0964806575972499,4.78571036067212,"UP",0.462883558708783
"10320","GO_PROSTATIC_BUD_FORMATION",1,0,"Down",1
"10321","GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT",1,0,"UP",1
"10322","GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT",0.122256170325931,3.98836603551429,"Down",0.538115759767575
"10323","GO_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS",1,0,"UP",1
"10324","GO_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"10325","GO_TRACHEA_CARTILAGE_DEVELOPMENT",1,0,"UP",1
"10326","GO_TRACHEA_CARTILAGE_DEVELOPMENT",1,0,"Down",1
"10327","GO_CARTILAGE_MORPHOGENESIS",0.0964806575972499,4.78571036067212,"UP",0.462883558708783
"10328","GO_CARTILAGE_MORPHOGENESIS",1,0,"Down",1
"10329","GO_MUSCLE_TISSUE_DEVELOPMENT",9.08173007766928e-09,2.867174390568,"UP",6.73490611030622e-07
"10330","GO_MUSCLE_TISSUE_DEVELOPMENT",0.092400740522091,0.600197160451642,"Down",0.459698719255218
"10331","GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT",0.0351933501153538,1.95834174459108,"UP",0.245814960241278
"10332","GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT",0.189763579251979,0.495858285450963,"Down",0.698713648502268
"10333","GO_DIAPHRAGM_DEVELOPMENT",0.430375462624135,1.99220462958946,"UP",0.977529052767026
"10334","GO_DIAPHRAGM_DEVELOPMENT",0.430375462624135,1.99220462958946,"Down",0.977529052767026
"10335","GO_RESPIRATORY_SYSTEM_DEVELOPMENT",4.2520581502937e-05,2.6989434107896,"UP",0.0013315838883411
"10336","GO_RESPIRATORY_SYSTEM_DEVELOPMENT",0.0577662412934479,0.430068650957128,"Down",0.342771810935602
"10337","GO_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH",0.55249402344273,1.32784926330267,"UP",1
"10338","GO_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH",1,0,"Down",1
"10339","GO_NEGATIVE_REGULATION_OF_CELL_DEATH",7.98413417574648e-08,2.01927397287758,"UP",4.82382600700542e-06
"10340","GO_NEGATIVE_REGULATION_OF_CELL_DEATH",1,0.986089813273744,"Down",1
"10341","GO_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS",0.330987031587496,2.98858893901806,"UP",0.878781905502177
"10342","GO_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS",1,0,"Down",1
"10343","GO_REGULATION_OF_CALCIDIOL_1_MONOOXYGENASE_ACTIVITY",1,0,"UP",1
"10344","GO_REGULATION_OF_CALCIDIOL_1_MONOOXYGENASE_ACTIVITY",1,0,"Down",1
"10345","GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS",1.05324428324644e-06,3.12757061770097,"UP",5.11483311263555e-05
"10346","GO_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS",0.0253853801706005,0.343712060470547,"Down",0.199109003231949
"10347","GO_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS",0.674909354588779,1.2581746388441,"UP",1
"10348","GO_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS",0.674909354588779,1.2581746388441,"Down",1
"10349","GO_EPITHELIAL_TUBE_MORPHOGENESIS",0.00205314570434777,1.91388006977097,"UP",0.031687241967477
"10350","GO_EPITHELIAL_TUBE_MORPHOGENESIS",0.159323391758139,0.624751552018991,"Down",0.631574896467713
"10351","GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION",0.196369628098499,1.93168093029118,"UP",0.718913723115196
"10352","GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION",0.0185256462369674,2.8971085921973,"Down",0.161183322744508
"10353","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD",0.645324525123273,1.4944195676726,"UP",1
"10354","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD",0.645324525123273,1.4944195676726,"Down",1
"10355","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD",0.265567874256974,2.17451836955578,"UP",0.808687405452853
"10356","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD",0.617115109293418,0,"Down",1
"10357","GO_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION",0.0169590392389908,23.9138465119583,"UP",0.149747840914357
"10358","GO_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION",1,0,"Down",1
"10359","GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION",0.157826255543047,2.39354909422362,"UP",0.627092251714753
"10360","GO_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION",0.045240886239337,3.42285910784776,"Down",0.296725777110839
"10361","GO_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT",0.0733075044073254,3.59156456203231,"UP",0.390327308329518
"10362","GO_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT",0.265567874256974,2.17451836955578,"Down",0.808687405452853
"10363","GO_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS",1,0,"UP",1
"10364","GO_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS",1,0,"Down",1
"10365","GO_CHONDROBLAST_DIFFERENTIATION",0.214277578131205,5.97696382322776,"UP",0.723248440678806
"10366","GO_CHONDROBLAST_DIFFERENTIATION",1,0,"Down",1
"10367","GO_MAMMARY_GLAND_FORMATION",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"10368","GO_MAMMARY_GLAND_FORMATION",0.274974559349343,3.98538054739772,"Down",0.808687405452853
"10369","GO_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT",0.177667005637831,2.99058140632237,"UP",0.664536713367138
"10370","GO_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT",1,0,"Down",1
"10371","GO_LATERAL_SPROUTING_FROM_AN_EPITHELIUM",0.177667005637831,2.99058140632237,"UP",0.664536713367138
"10372","GO_LATERAL_SPROUTING_FROM_AN_EPITHELIUM",1,0,"Down",1
"10373","GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM",0.382188515379582,1.59417017385022,"UP",0.939516505108719
"10374","GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM",1,0.746493369659217,"Down",1
"10375","GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS",0.696855311443434,1.1381684516046,"UP",1
"10376","GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS",0.696855311443434,1.1381684516046,"Down",1
"10377","GO_TUBE_LUMEN_CAVITATION",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"10378","GO_TUBE_LUMEN_CAVITATION",1,0,"Down",1
"10379","GO_ADIPOSE_TISSUE_DEVELOPMENT",0.287515729771578,1.84135858045944,"UP",0.83846509383415
"10380","GO_ADIPOSE_TISSUE_DEVELOPMENT",0.0249853659614591,2.99859135229653,"Down",0.196196249075035
"10381","GO_FAT_PAD_DEVELOPMENT",1,0,"UP",1
"10382","GO_FAT_PAD_DEVELOPMENT",1,0,"Down",1
"10383","GO_REGULATION_OF_CHROMOSOME_CONDENSATION",1,0,"UP",1
"10384","GO_REGULATION_OF_CHROMOSOME_CONDENSATION",1,0,"Down",1
"10385","GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT",1.77578322552335e-09,2.73077734396751,"UP",1.53514843551142e-07
"10386","GO_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT",0.665993525220772,1.09629930775762,"Down",1
"10387","GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",0.149441966131266,3.41800377199345,"UP",0.602828191993468
"10388","GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",1,0,"Down",1
"10389","GO_REGULATION_OF_MEIOSIS_I",1,0,"UP",1
"10390","GO_REGULATION_OF_MEIOSIS_I",1,0,"Down",1
"10391","GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT",0.55249402344273,1.32784926330267,"UP",1
"10392","GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT",1,0,"Down",1
"10393","GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER",1,0,"UP",1
"10394","GO_NEGATIVE_REGULATION_OF_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER",1,0,"Down",1
"10395","GO_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING",0.0964806575972499,4.78571036067212,"UP",0.462883558708783
"10396","GO_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING",1,0,"Down",1
"10397","GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION",0.235989355818567,2.39215277022651,"UP",0.778245841583722
"10398","GO_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION",0.235989355818567,2.39215277022651,"Down",0.778245841583722
"10399","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",1,0,"UP",1
"10400","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",1,0,"Down",1
"10401","GO_DICHOTOMOUS_SUBDIVISION_OF_TERMINAL_UNITS_INVOLVED_IN_SALIVARY_GLAND_BRANCHING",0.050924670396729,7.97654409945351,"UP",0.309403898044841
"10402","GO_DICHOTOMOUS_SUBDIVISION_OF_TERMINAL_UNITS_INVOLVED_IN_SALIVARY_GLAND_BRANCHING",1,0,"Down",1
"10403","GO_EMBRYONIC_PLACENTA_MORPHOGENESIS",0.654545721730986,1.40640662901421,"UP",1
"10404","GO_EMBRYONIC_PLACENTA_MORPHOGENESIS",0.177308291678505,2.24377370906912,"Down",0.664536713367138
"10405","GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS",0.55249402344273,1.32784926330267,"UP",1
"10406","GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS",0.177667005637831,2.99058140632237,"Down",0.664536713367138
"10407","GO_PLACENTA_BLOOD_VESSEL_DEVELOPMENT",0.0284219484148947,3.33002529201211,"UP",0.215202235288893
"10408","GO_PLACENTA_BLOOD_VESSEL_DEVELOPMENT",0.696855311443434,1.1381684516046,"Down",1
"10409","GO_URETERIC_BUD_FORMATION",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"10410","GO_URETERIC_BUD_FORMATION",1,0,"Down",1
"10411","GO_URETERIC_BUD_ELONGATION",0.430375462624135,1.99220462958946,"UP",0.977529052767026
"10412","GO_URETERIC_BUD_ELONGATION",0.430375462624135,1.99220462958946,"Down",0.977529052767026
"10413","GO_BRANCH_ELONGATION_INVOLVED_IN_URETERIC_BUD_BRANCHING",1,0,"UP",1
"10414","GO_BRANCH_ELONGATION_INVOLVED_IN_URETERIC_BUD_BRANCHING",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"10415","GO_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING",1,0,"UP",1
"10416","GO_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING",1,0,"Down",1
"10417","GO_REGULATION_OF_PROSTATIC_BUD_FORMATION",0.382676204763151,2.39075924182506,"UP",0.939516505108719
"10418","GO_REGULATION_OF_PROSTATIC_BUD_FORMATION",1,0,"Down",1
"10419","GO_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS",1,0,"UP",1
"10420","GO_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS",1,0,"Down",1
"10421","GO_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.2133102909913,1.814265747473,"UP",0.723248440678806
"10422","GO_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.766430069658903,0.663095005466692,"Down",1
"10423","GO_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",0.0964806575972499,4.78571036067212,"UP",0.462883558708783
"10424","GO_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",1,0,"Down",1
"10425","GO_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"10426","GO_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS",1,0,"Down",1
"10427","GO_REGULATION_OF_RIBONUCLEASE_ACTIVITY",1,0,"UP",1
"10428","GO_REGULATION_OF_RIBONUCLEASE_ACTIVITY",1,0,"Down",1
"10429","GO_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT",0.402660587076155,0,"UP",0.960456778880443
"10430","GO_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT",0.218009100482582,1.99419388328192,"Down",0.731755382698235
"10431","GO_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION",1,0,"UP",1
"10432","GO_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION",0.55249402344273,1.32784926330267,"Down",1
"10433","GO_CHORIO_ALLANTOIC_FUSION",0.382676204763151,2.39075924182506,"UP",0.939516505108719
"10434","GO_CHORIO_ALLANTOIC_FUSION",0.382676204763151,2.39075924182506,"Down",0.939516505108719
"10435","GO_LABYRINTHINE_LAYER_DEVELOPMENT",0.343443907236286,1.54377139382711,"UP",0.907748937525449
"10436","GO_LABYRINTHINE_LAYER_DEVELOPMENT",0.189093908758459,1.99619117723818,"Down",0.69637272745003
"10437","GO_LABYRINTHINE_LAYER_MORPHOGENESIS",0.645324525123273,1.4944195676726,"UP",1
"10438","GO_LABYRINTHINE_LAYER_MORPHOGENESIS",0.157826255543047,2.39354909422362,"Down",0.627092251714753
"10439","GO_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT",0.104113490691219,2.99257786927015,"UP",0.490077755678052
"10440","GO_LABYRINTHINE_LAYER_BLOOD_VESSEL_DEVELOPMENT",0.324527494786154,1.83967701692144,"Down",0.878781905502177
"10441","GO_CHORION_DEVELOPMENT",0.382676204763151,2.39075924182506,"UP",0.939516505108719
"10442","GO_CHORION_DEVELOPMENT",0.0725411657092204,5.9819376746713,"Down",0.390327308329518
"10443","GO_CHORIONIC_TROPHOBLAST_CELL_DIFFERENTIATION",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"10444","GO_CHORIONIC_TROPHOBLAST_CELL_DIFFERENTIATION",0.0321866344767909,11.9646372761115,"Down",0.228544018466035
"10445","GO_INTESTINAL_EPITHELIAL_STRUCTURE_MAINTENANCE",1,0,"UP",1
"10446","GO_INTESTINAL_EPITHELIAL_STRUCTURE_MAINTENANCE",1,0,"Down",1
"10447","GO_PROSTATE_GLAND_GROWTH",0.51501132166224,1.49392454884441,"UP",1
"10448","GO_PROSTATE_GLAND_GROWTH",0.51501132166224,1.49392454884441,"Down",1
"10449","GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",0.51501132166224,1.49392454884441,"UP",1
"10450","GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",0.149441966131266,3.41800377199345,"Down",0.602828191993468
"10451","GO_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_PREGNANCY",1,0,"UP",1
"10452","GO_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_PREGNANCY",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"10453","GO_PARENTAL_BEHAVIOR",0.330987031587496,2.98858893901806,"UP",0.878781905502177
"10454","GO_PARENTAL_BEHAVIOR",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"10455","GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT",0.617115109293418,0,"UP",1
"10456","GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT",0.265567874256974,2.17451836955578,"Down",0.808687405452853
"10457","GO_REGULATION_OF_MAST_CELL_CHEMOTAXIS",0.0725411657092204,5.9819376746713,"UP",0.390327308329518
"10458","GO_REGULATION_OF_MAST_CELL_CHEMOTAXIS",1,0,"Down",1
"10459","GO_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.0427515866665066,1.82964442748433,"UP",0.284208120810155
"10460","GO_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.144465259780014,0.466434740607234,"Down",0.602828191993468
"10461","GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.189093908758459,1.99619117723818,"UP",0.69637272745003
"10462","GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.109118903673691,0,"Down",0.506260638408278
"10463","GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.0159560388324882,3.00060391837992,"UP",0.145287655007523
"10464","GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.749679918421154,1.12046748948237,"Down",1
"10465","GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",1,0.62846071954955,"UP",1
"10466","GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",0.664461407464302,1.32817777906724,"Down",1
"10467","GO_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",1,1.08623121758675,"UP",1
"10468","GO_NEGATIVE_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",0.235989355818567,2.39215277022651,"Down",0.778245841583722
"10469","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",0.55249402344273,1.32784926330267,"UP",1
"10470","GO_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",0.55249402344273,1.32784926330267,"Down",1
"10471","GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",0.330987031587496,2.98858893901806,"UP",0.878781905502177
"10472","GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_PROSTATE_GLAND_DEVELOPMENT",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"10473","GO_HAIR_FOLLICLE_PLACODE_FORMATION",1,0,"UP",1
"10474","GO_HAIR_FOLLICLE_PLACODE_FORMATION",0.274974559349343,3.98538054739772,"Down",0.808687405452853
"10475","GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER",0.417551464495492,1.79447751053877,"UP",0.977529052767026
"10476","GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER",0.0967814664908101,2.52108261157279,"Down",0.462883558708783
"10477","GO_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",0.0191541194112075,7.18504674545566,"UP",0.16118964397584
"10478","GO_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",1,0,"Down",1
"10479","GO_LYMPHATIC_ENDOTHELIAL_CELL_DIFFERENTIATION",0.050924670396729,7.97654409945351,"UP",0.309403898044841
"10480","GO_LYMPHATIC_ENDOTHELIAL_CELL_DIFFERENTIATION",1,0,"Down",1
"10481","GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION",0.122256170325931,3.98836603551429,"UP",0.538115759767575
"10482","GO_BLOOD_VESSEL_ENDOTHELIAL_CELL_DIFFERENTIATION",1,0,"Down",1
"10483","GO_ENDOTHELIAL_CELL_FATE_COMMITMENT",0.0126924359891468,8.98174943419262,"UP",0.12345076708762
"10484","GO_ENDOTHELIAL_CELL_FATE_COMMITMENT",1,0,"Down",1
"10485","GO_ARTERY_DEVELOPMENT",7.90174042056255e-10,6.08865296396453,"UP",7.21411340974204e-08
"10486","GO_ARTERY_DEVELOPMENT",0.0059815421672847,0,"Down",0.071437697209513
"10487","GO_VENOUS_BLOOD_VESSEL_DEVELOPMENT",0.047427798763358,4.49011512897628,"UP",0.304285995524649
"10488","GO_VENOUS_BLOOD_VESSEL_DEVELOPMENT",1,0,"Down",1
"10489","GO_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION",0.382676204763151,2.39075924182506,"UP",0.939516505108719
"10490","GO_ARTERIAL_ENDOTHELIAL_CELL_DIFFERENTIATION",1,0,"Down",1
"10491","GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_CELL_FATE_COMMITMENT",0.122256170325931,3.98836603551429,"UP",0.538115759767575
"10492","GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_CELL_FATE_COMMITMENT",0.474392504381021,1.70746965231238,"Down",1
"10493","GO_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER",0.00192296361904578,11.9866452578698,"UP",0.0300391776900672
"10494","GO_ESTABLISHMENT_OF_BLOOD_BRAIN_BARRIER",0.122256170325931,3.98836603551429,"Down",0.538115759767575
"10495","GO_SEMICIRCULAR_CANAL_DEVELOPMENT",0.0964806575972499,4.78571036067212,"UP",0.462883558708783
"10496","GO_SEMICIRCULAR_CANAL_DEVELOPMENT",1,0,"Down",1
"10497","GO_NEURAL_PLATE_PATTERN_SPECIFICATION",1,0,"UP",1
"10498","GO_NEURAL_PLATE_PATTERN_SPECIFICATION",1,0,"Down",1
"10499","GO_NEURAL_PLATE_REGIONALIZATION",1,0,"UP",1
"10500","GO_NEURAL_PLATE_REGIONALIZATION",1,0,"Down",1
"10501","GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION",0.177667005637831,2.99058140632237,"UP",0.664536713367138
"10502","GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION",1,0,"Down",1
"10503","GO_POSITIVE_REGULATION_OF_MEIOSIS_I",1,0,"UP",1
"10504","GO_POSITIVE_REGULATION_OF_MEIOSIS_I",1,0,"Down",1
"10505","GO_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION",0.382676204763151,2.39075924182506,"UP",0.939516505108719
"10506","GO_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION",1,0,"Down",1
"10507","GO_CARDIAC_CELL_FATE_COMMITMENT",0.149441966131266,3.41800377199345,"UP",0.602828191993468
"10508","GO_CARDIAC_CELL_FATE_COMMITMENT",0.51501132166224,1.49392454884441,"Down",1
"10509","GO_HEART_FORMATION",0.239027455087486,1.88916837916537,"UP",0.783610274881445
"10510","GO_HEART_FORMATION",0.409394770056276,0,"Down",0.969875143177952
"10511","GO_MESENCHYMAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_DEVELOPMENT",1,0,"UP",1
"10512","GO_MESENCHYMAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_DEVELOPMENT",1,0,"Down",1
"10513","GO_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION",1,0,"UP",1
"10514","GO_CARDIAC_PACEMAKER_CELL_DIFFERENTIATION",0.214277578131205,5.97696382322776,"Down",0.723248440678806
"10515","GO_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT",0.330987031587496,2.98858893901806,"UP",0.878781905502177
"10516","GO_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT",0.330987031587496,2.98858893901806,"Down",0.878781905502177
"10517","GO_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",1,0,"UP",1
"10518","GO_CARDIAC_VASCULAR_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0.382676204763151,2.39075924182506,"Down",0.939516505108719
"10519","GO_ENDOCARDIAL_CELL_DIFFERENTIATION",0.274974559349343,3.98538054739772,"UP",0.808687405452853
"10520","GO_ENDOCARDIAL_CELL_DIFFERENTIATION",1,0,"Down",1
"10521","GO_REGULATION_OF_GENE_SILENCING",0.0884054216249618,0.198344801373968,"UP",0.442824718610087
"10522","GO_REGULATION_OF_GENE_SILENCING",0.0884054216249618,0.198344801373968,"Down",0.442824718610087
"10523","GO_NEGATIVE_REGULATION_OF_GENE_SILENCING",1,0.796329326050299,"UP",1
"10524","GO_NEGATIVE_REGULATION_OF_GENE_SILENCING",0.629734234998292,0,"Down",1
"10525","GO_LEFT_RIGHT_PATTERN_FORMATION",1,0.853283969876635,"UP",1
